Latitude,Longitude,Total Deaths,Total Damages ('000 US$),Dis Mag Value
0,0,5.0,0.0,0.0
0,0,0.0,265000.0,0.0
0,0,20.0,10000.0,0.0
0,0,0.0,0.0,0.0
0,0,88.0,0.0,0.0
17.09,99.64,0.0,0.0,44011.0
0,0,0.0,1200.0,0.0
38.612,70.354,2.0,0.0,6.0
0,0,1.0,0.0,-15.0
0,0,13.0,0.0,0.0
24.0587,120.94,6.0,16900.0,18940.0
0,0,8.0,8300.0,0.0
-1.83097,34.79,10.0,0.0,6852.0
2.65,32.72,0.0,0.0,57981.0
0,0,18.0,0.0,0.0
0,0,118.0,0.0,0.0
0,0,35.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,112.0,0.0,-30.0
0,0,83.0,0.0,0.0
0,0,0.0,1690000.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,3400000.0,0.0
0,0,0.0,1400000.0,0.0
0,0,0.0,1900000.0,0.0
0,0,1.0,700000.0,0.0
0,0,5.0,210000.0,95.0
0,0,2.0,175000.0,240.0
0,0,14.0,2000.0,0.0
0,0,169.0,4200000.0,0.0
0,0,23.0,1500000.0,0.0
0,0,1.0,0.0,0.0
0,0,39.0,200000.0,0.0
0,0,6.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,0.0,300000.0,0.0
0,0,47.0,633471.0,200.0
21.68,57.43,162.0,2000.0,0.0
0,0,5.0,2000.0,0.0
2.46174,36.72,96.0,36000.0,73170.0
0,0,13.0,0.0,0.0
0,0,76.0,0.0,0.0
0,0,10.0,2800.0,0.0
16.3191,121.14,31.0,2190000.0,50412.0
0,0,11.0,36000.0,0.0
0,0,0.0,0.0,0.0
39.6151,126.32,51.0,0.0,21695.0
0,0,1.0,0.0,130.0
-10.799,165.114,10.0,2000.0,8.0
0,0,1.0,0.0,0.0
0,0,24.0,0.0,0.0
0,0,0.0,25000.0,0.0
0,0,10.0,262000.0,65.0
0,0,6.0,2000.0,0.0
0,0,42.0,25000.0,177.0
0,0,0.0,10000.0,0.0
0,0,1.0,0.0,0.0
0,0,20.0,96723.0,0.0
0,0,4.0,4729.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,9300.0,0.0
0,0,0.0,64000.0,0.0
0,0,7354.0,10000000.0,315.0
0,0,20.0,1988.0,0.0
0,0,174.0,2000.0,0.0
0,0,73.0,0.0,0.0
0,0,72.0,260000.0,0.0
0,0,8.0,0.0,0.0
0,0,557.0,0.0,46.0
27.387,94.92,80.0,0.0,38019.0
28.428,51.593,37.0,600000.0,6.0
28.033,61.996,0.0,0.0,8.0
29.32,51.31,8.0,0.0,6.0
0,0,11.0,0.0,0.0
0,0,4.0,0.0,0.0
40.3,9.01,18.0,780000.0,15699.0
0,0,0.0,2000.0,0.0
0,0,2.0,0.0,0.0
0,0,9.0,14200.0,0.0
34.369,134.828,0.0,0.0,6.0
0,0,1.0,2000.0,0.0
0,0,0.0,0.0,0.0
0,0,338.0,0.0,41.0
1.66076,35.21,0.0,0.0,9047.0
0.058024,36.52,18.0,0.0,71113.0
0,0,14.0,0.0,0.0
0,105.08,200.0,500000.0,52283.0
0,0,20.0,60000.0,0.0
0,0,3.0,61000.0,0.0
0,0,77.0,0.0,0.0
0,0,16.0,0.0,0.0
7.59777,80.92,52.0,0.0,26063.0
0,0,58.0,2000.0,0.0
0,0,7.0,0.0,0.0
0,0,9.0,0.0,0.0
0,0,113.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,0.0,0.0,0.0
42.0408,21.58,1.0,0.0,3700.0
0,0,37.0,0.0,0.0
0,0,0.0,0.0,0.0
18.3122,98.16,7.0,0.0,125251.0
0,0,16.0,0.0,0.0
-24.8006,32.68,119.0,30000.0,83155.0
0,0,2.0,0.0,0.0
0,0,8.0,2000.0,0.0
-20.2305,57.52,11.0,2000.0,1680.0
-15.6178,35.02,3.0,0.0,20096.0
3.58444,102.36,4.0,2000.0,106698.0
0,0,0.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,32.0,64724.0,0.0
15.0103,13.2,0.0,0.0,65791.0
0,0,19.0,0.0,0.0
0,0,27.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,119.0,0.0,0.0
-41.704,174.337,0.0,50000.0,7.0
0,0,0.0,20000.0,0.0
0,0,0.0,823000.0,0.0
28.033,61.996,41.0,0.0,8.0
26.951,65.5009,399.0,100000.0,8.0
27.1825,65.5052,22.0,0.0,7.0
0,0,34.0,0.0,0.0
28.7404,69.11,234.0,1500000.0,462763.0
0,0,0.0,200000.0,0.0
-15.8385,-74.5112,0.0,0.0,7.0
0,0,0.0,0.0,0.0
-20.3461,-69.09,67.0,0.0,577783.0
9.8796,124.1167,230.0,51459.0,7.0
0,0,33.0,4000.0,0.0
0,0,7.0,1000.0,0.0
0,0,18.0,32431.0,0.0
0,0,6.0,1680.0,0.0
0,0,0.0,0.0,160.0
0,0,4.0,0.0,0.0
0,0,25.0,0.0,-24.0
0,0,0.0,0.0,0.0
0,0,9.0,0.0,0.0
-24.146,-57.65,0.0,0.0,131223.0
0,0,0.0,0.0,0.0
32.83,36.45,5.0,0.0,29142.0
0,27.55,9.0,11000.0,7171.0
50.0043,128.42,0.0,1000000.0,102479.0
44.3289,39.25,4.0,0.0,2432.0
0,0,0.0,33000.0,0.0
27.41,44.81,15.0,0.0,0.0
13.6883,28.99,76.0,7000.0,645400.0
0,0,8.0,0.0,0.0
0,0,0.0,2000.0,0.0
0,0,8.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
2.16964,43.66,7.0,0.0,243476.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,7.0,0.0,0.0
0,0,7.0,0.0,0.0
0,0,0.0,97000.0,0.0
0,101.69,61.0,482000.0,312091.0
7.2182,100.39,23.0,0.0,38676.0
0,0,0.0,0.0,-55.0
0,0,7.0,0.0,0.0
23.789,121.141,4.0,1100.0,6.0
23.828,121.215,1.0,1000.0,6.0
0,0,3.0,43500.0,220.0
0,0,2.0,12000.0,0.0
0,0,0.0,6100.0,0.0
0,0,13.0,3100.0,0.0
0,0,7.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,19.0,0.0,0.0
0,0,2.0,21000.0,0.0
0,0,4.0,900000.0,0.0
0,0,79.0,12591.0,0.0
0,0,6.0,3200.0,0.0
43.9958,7.1,2.0,120000.0,0.0
0,0,4.0,294000.0,0.0
0,0,0.0,0.0,0.0
0,0,24.0,0.0,-9.0
27.1502,54.4482,1.0,2000.0,5.0
0,0,0.0,0.0,0.0
0,0,78.0,0.0,-24.0
0,0,0.0,0.0,0.0
0,0,1.0,85000.0,151.0
0,0,13.0,0.0,-18.0
0,0,1.0,0.0,0.0
0,0,1.0,31000.0,270.0
0,0,3.0,2000.0,0.0
0,0,10.0,0.0,0.0
0,0,9.0,4600000.0,0.0
0,0,15.0,750000.0,75.0
0,0,5.0,10000.0,0.0
0,0,29.0,3000000.0,0.0
0,0,6.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,10.0,0.0,0.0
35.806,-79.37,2.0,0.0,26044.0
0,0,5.0,2000000.0,0.0
0,0,9.0,3500000.0,0.0
0,0,7.0,0.0,0.0
0,0,2.0,200000.0,0.0
0,0,0.0,8000000.0,0.0
7.677,-64.77,9.0,0.0,37648.0
0,0,0.0,0.0,0.0
0,0,8.0,16000.0,0.0
0,0,85.0,175002.0,0.0
0,0,13.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,54.0,50000000.0,0.0
0,0,10.0,0.0,0.0
0,0,41.0,5000000.0,112.0
0,0,17.0,6800.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,20000000.0,0.0
30.503,-89.35,1.0,2000000.0,83938.0
0,0,11.0,336000.0,0.0
0,0,12.0,133000.0,0.0
0,0,0.0,0.0,0.0
0,0,14.0,500000.0,270.0
0,0,0.0,1550000.0,0.0
0,0,6.0,1800000.0,0.0
0,0,7.0,2000.0,100.0
0,0,17.0,50000.0,0.0
0,0,3.0,100000.0,0.0
0,0,28.0,4000000.0,146.0
0,0,1.0,4500000.0,0.0
30.3632,-58.51,2.0,174000.0,20116.0
28.9635,-82.5,9.0,210000.0,67994.0
0,0,123.0,0.0,40.0
0,0,2.0,600000.0,0.0
0,0,1.0,200000.0,0.0
0,0,0.0,93000.0,0.0
38.19,126.24,34.0,30000.0,24179.0
0,0,0.0,0.0,156.0
-32.93,26.56,13.0,200000.0,14489.0
0,0,1.0,0.0,0.0
0,0,40.0,0.0,0.0
0,0,512.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,36.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,10.0,0.0,-30.0
0,0,6.0,0.0,0.0
0,0,9.0,0.0,0.0
0,0,1.0,0.0,0.0
9.56,29.58,15.0,0.0,138743.0
9.69,30.21,32.0,0.0,456058.0
0,0,3.0,0.0,0.0
13.9188,-60.99,12.0,108000.0,830.0
0,-105.14,9.0,1900000.0,100404.0
0,0,23.0,0.0,0.0
0,0,29.0,0.0,0.0
0,0,29.0,3100000.0,320.0
0,0,6.0,300000.0,285.0
0,0,11.0,1300000.0,305.0
0,0,1.0,1100000.0,0.0
0,0,125.0,0.0,0.0
0,0,15.0,100000.0,0.0
0,0,14.0,2000.0,0.0
0,0,3.0,1100000.0,0.0
0,0,40.0,0.0,0.0
0,0,3.0,300000.0,0.0
0,0,27.0,2100000.0,475.0
0,0,1.0,100000.0,0.0
0,0,20.0,100000.0,0.0
0,0,19.0,200000.0,0.0
0,0,4.0,1600000.0,0.0
0,0,2.0,2200000.0,0.0
0,0,2.0,25000.0,0.0
38.2138,-94.15,3.0,25000.0,123143.0
28.899,-98.89,3.0,2000.0,33908.0
38.8278,-88.64,5.0,325000.0,493137.0
30.66,-96.01,4.0,0.0,38936.0
37.5597,-86.79,5.0,0.0,16070.0
0,0,0.0,21400.0,0.0
0,0,2.0,500000.0,0.0
0,0,19.0,2000.0,0.0
0,0,0.0,175000.0,0.0
0,0,1.0,10000.0,0.0
0,0,5.0,6500.0,0.0
0,0,30.0,0.0,0.0
0,0,7.0,0.0,0.0
15.58,107.7,47.0,72000.0,48985.0
0,0,7.0,1000.0,0.0
0,0,31.0,663230.0,194.0
0,0,20.0,76000.0,133.0
0,0,16.0,734000.0,102.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,172574.0
0,0,98.0,0.0,0.0
0,0,0.0,0.0,0.0
-16.4638,-63.77,38.0,0.0,137630.0
0,0,27.0,0.0,0.0
0,0,71.0,4232973.0,200.0
0,0,6.0,182000.0,0.0
0,0,5.0,0.0,0.0
-19.61,-70.769,6.0,100000.0,8.0
0,0,0.0,100000.0,0.0
0,0,15.0,377000.0,24415.0
0,0,21.0,155000.0,0.0
0,0,9.0,456000.0,0.0
0,0,81.0,3000.0,44203.0
0,0,11.0,94000.0,0.0
0,0,5.0,274000.0,0.0
0,0,66.0,1250000.0,0.0
35.834,66.43,431.0,0.0,83722.0
-4.14041,29.65,96.0,2000.0,3237.0
0,0,25.0,436580.0,0.0
27.1891,103.4086,731.0,5000000.0,6.0
0,0,27.0,487000.0,387775.0
0,0,23.0,500000.0,0.0
0,0,50.0,1400000.0,0.0
0,0,24.0,0.0,0.0
0,0,23.0,0.0,0.0
0,0,23.0,0.0,0.0
-12.228,44.3,0.0,0.0,5.0
-0.018,-78.322,3.0,0.0,5.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,4.0,1400.0,0.0
0,0,59.0,160000.0,0.0
0,0,2.0,0.0,0.0
0,0,10.0,600000.0,0.0
0,0,0.0,0.0,0.0
0,0,9.0,250000.0,0.0
0,0,63.0,0.0,0.0
0,0,10.0,675000.0,0.0
0,0,128.0,100000.0,0.0
0,0,0.0,131000.0,80.0
0,0,9.0,2900000.0,0.0
0,0,0.0,0.0,100.0
0,0,5.0,100000.0,130.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,129000.0,0.0
0,0,5.0,303000.0,123269.0
0,0,16.0,210000.0,0.0
0,0,13.0,250000.0,0.0
0,0,21.0,2500000.0,-37.0
0,0,11.0,0.0,0.0
-38.3652,-70.3,0.0,0.0,69877.0
0,0,0.0,62000.0,0.0
0,0,3.0,0.0,0.0
0,0,0.0,1000000.0,0.0
0,0,0.0,0.0,0.0
0,0,16.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,545000.0,0.0
44.0617,24.49,0.0,0.0,0.0
0,0,3.0,10000.0,7804.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,25.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,0.0,200000.0,0.0
0,0,11.0,0.0,0.0
0,0,0.0,5000000.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,12.0,34000.0,0.0
0,0,3.0,156000.0,0.0
0,0,20.0,31000.0,0.0
0,0,1.0,50000.0,0.0
0,0,0.0,315000.0,0.0
35.9053,82.5864,0.0,174000.0,7.0
28.174,103.619,0.0,80000.0,5.0
24.974,97.844,0.0,60000.0,6.0
24.9997,97.845,0.0,2000.0,6.0
23.3834,100.4702,1.0,274000.0,6.0
30.3398,101.7374,5.0,50000.0,6.0
23.3577,100.533,1.0,0.0,6.0
0,0,37.0,1000000.0,0.0
0,0,33.0,677000.0,0.0
0,0,24.0,900000.0,0.0
0,0,65.0,570000.0,55272.0
0,0,53.0,700000.0,0.0
0,0,37.0,1100000.0,0.0
0,0,25.0,0.0,0.0
0,0,14.0,500000.0,120.0
0,0,0.0,0.0,0.0
0,0,0.0,1180000.0,0.0
0,0,0.0,2500000.0,0.0
0,0,24.0,483000.0,0.0
0,0,10.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,77.0,0.0,0.0
0,0,34.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,33.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,44.0,8000.0,406009.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,2.0,400000.0,0.0
0,0,1.0,0.0,0.0
36.8561,3.181,6.0,0.0,6.0
0,0,0.0,0.0,0.0
0,0,5.0,0.0,39709.0
0,0,0.0,0.0,150.0
0,0,249.0,0.0,0.0
0,0,2544.0,0.0,0.0
0,0,0.0,0.0,0.0
40.2893,25.3889,3.0,450000.0,7.0
14.724,-92.4614,1.0,0.0,7.0
0,0,0.0,0.0,0.0
0,0,0.0,100000.0,0.0
0,0,0.0,0.0,0.0
0,0,16.0,2000000.0,0.0
0,0,14.0,0.0,0.0
0,0,30.0,482810.0,0.0
0,0,7.0,461000.0,0.0
0,0,0.0,145000.0,0.0
0,0,53.0,4000.0,0.0
0,0,254.0,3000.0,0.0
0,0,6.0,0.0,0.0
0,0,2.0,250000.0,0.0
0,0,6.0,100000.0,0.0
0,0,7.0,1300000.0,135.0
0,0,33.0,90000.0,0.0
0,0,34.0,225000.0,0.0
-8.81664,13.68,1.0,0.0,102553.0
0,0,0.0,0.0,0.0
0,0,20.0,40000.0,0.0
0,0,11.0,0.0,0.0
-22.3617,-68.89,178.0,1500000.0,154773.0
27.0326,114.98,58.0,800000.0,0.0
0,0,41.0,220000.0,0.0
0,0,16.0,0.0,0.0
6.7757,-72.9875,0.0,0.0,6.0
10.1743,-83.83,0.0,0.0,16754.0
0,0,12.0,0.0,0.0
42.0683,44.54,40.0,23000.0,13023.0
-31.5729,-71.6744,19.0,800000.0,8.0
0,0,1.0,130000.0,0.0
0,0,8.0,31000.0,0.0
-25.5689,-50.75,3.0,0.0,115.0
0,0,3.0,0.0,0.0
0,0,0.0,108000.0,0.0
0,0,0.0,0.0,0.0
0,0,52.0,0.0,0.0
0,0,8.0,17200.0,0.0
0,0,45.0,40000.0,0.0
0,0,1.0,0.0,0.0
0,0,6.0,209000.0,0.0
0,0,0.0,11000.0,0.0
0,0,18.0,1282690.0,230.0
5.70693,-74.5,93.0,0.0,0.0
0,0,25.0,0.0,0.0
0,0,3.0,1200000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,1400000.0,0.0
0,0,6.0,85000.0,0.0
36.5244,70.3676,115.0,0.0,8.0
36.4935,71.1263,0.0,0.0,6.0
0,0,7.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,5.0,0.0,0.0
-12.1145,13.88,69.0,0.0,12133.0
0,0,384.0,0.0,13025874.0
0,0,0.0,0.0,0.0
41.287,19.966,1.0,0.0,11410.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
-35.1086,-59.81,3.0,0.0,133853.0
0,0,6.0,0.0,0.0
0,0,6.0,400000.0,0.0
0,0,0.0,78000.0,185.0
0,0,1.0,546000.0,210.0
0,0,0.0,57000.0,160.0
0,0,0.0,100000.0,0.0
0,0,0.0,51000.0,0.0
0,0,2.0,200000.0,0.0
0,0,11.0,0.0,0.0
0,0,52.0,13000.0,0.0
0,0,410.0,0.0,0.0
0,0,13.0,0.0,0.0
0,0,6.0,0.0,0.0
28.2305,84.7314,4.0,0.0,8.0
0,0,7.0,0.0,0.0
0,0,5.0,5800.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
-11.5042,-65.84,0.0,0.0,0.0
0,0,2.0,2000.0,320.0
0,0,3.0,2000.0,0.0
0,0,0.0,0.0,0.0
0,0,15.0,0.0,0.0
-6.97805,-67.8,5.0,0.0,450353.0
0,0,0.0,44000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,600000.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,0.0
-44.1033,-72.92,0.0,0.0,224189.0
0,0,4.0,0.0,0.0
0,0,7.0,20000.0,139.0
0,0,14.0,43000.0,0.0
44.133,85.568,0.0,14650.0,5.0
23.566,98.854,0.0,15000.0,5.0
28.2305,84.7314,29.0,0.0,8.0
27.8087,86.0655,1.0,0.0,7.0
37.4593,78.1542,3.0,3200.0,6.0
0,0,9.0,625000.0,0.0
0,0,35.0,645000.0,0.0
0,0,38.0,130000.0,0.0
0,0,38.0,0.0,0.0
0,0,0.0,940000.0,0.0
0,0,0.0,213000.0,0.0
0,0,0.0,661000.0,0.0
0,0,20.0,4200000.0,0.0
0,0,0.0,2464000.0,0.0
0,0,15.0,200000.0,0.0
0,0,28.0,1200000.0,0.0
0,0,19.0,418000.0,0.0
0,0,20.0,254000.0,0.0
0,0,17.0,500000.0,0.0
0,0,0.0,0.0,0.0
3.94741,9.88,4.0,0.0,4726.0
0,0,0.0,0.0,0.0
0,0,9.0,1100.0,140.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,12.0,0.0,0.0
283.337,-695.5,0.0,0.0,0.0
-0.677,-78.436,0.0,0.0,0.0
-1.467,-78.442,0.0,0.0,0.0
0,0,110.0,0.0,47.0
0,0,4.0,2000.0,0.0
0,0,4.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
43.377,6.53,20.0,924000.0,2896.0
0,0,3.0,0.0,130.0
0,0,3275.0,0.0,40.0
0,0,5.0,11000.0,260.0
0,0,0.0,1200000.0,0.0
0,0,85.0,0.0,0.0
7.38005,-0.55,25.0,12000.0,266950.0
0,0,7.0,0.0,0.0
0,0,9.0,0.0,0.0
0,0,0.0,0.0,0.0
41.4571,26.6,3.0,0.0,151105.0
0,0,2.0,0.0,0.0
148.262,-906.13,350.0,5000.0,0.0
0,0,0.0,0.0,0.0
0,0,6.0,0.0,0.0
6.66576,-58.74,0.0,0.0,30931.0
0,0,28.0,600000.0,0.0
0.382,-79.92,672.0,2000000.0,8.0
247.041,113.99,5.0,170000.0,383224.0
0,0,0.0,175000.0,0.0
0,0,20.0,97000.0,0.0
0,0,45.0,600000.0,325.0
0,0,30.0,0.0,0.0
0,0,6.0,0.0,0.0
-12.843,-64.93,0.0,0.0,190581.0
0,0,30.0,100000.0,0.0
0,0,35.0,830000.0,119.0
27.976,114.24,289.0,22000000.0,720844.0
0,0,0.0,0.0,0.0
9.268,41.691,28.0,0.0,2440002.0
0,0,100.0,0.0,0.0
0,0,0.0,4000000.0,6000.0
0,0,0.0,202000.0,0.0
0,0,12.0,768000.0,0.0
0,0,5.0,500000.0,115.0
0,0,1.0,0.0,0.0
0,0,0.0,600000.0,0.0
0,0,69.0,1511160.0,0.0
0,0,0.0,2300000.0,0.0
0,0,66.0,700000.0,0.0
0,0,2.0,0.0,0.0
0,0,59.0,0.0,0.0
0,0,5.0,2400000.0,0.0
0,0,31.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,54.0,0.0,0.0
0,0,6.0,0.0,0.0
-832.104,13.98,23.0,0.0,59746.0
-115.936,160.56,30.0,0.0,277015.0
0,0,0.0,1000000.0,0.0
0,0,2.0,110000.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,15.0,0.0,0.0
24.804,93.65,5.0,0.0,7.0
90.04,24.09,106.0,150000.0,45667.0
0,0,0.0,0.0,110.0
-179.555,-56.44,3.0,100000.0,110515.0
0,0,21.0,0.0,0.0
582.294,123.25,0.0,0.0,176100.0
0,0,12.0,100000.0,0.0
0,0,102.0,302000.0,125.0
0,0,11.0,20000.0,0.0
0,0,12.0,447000.0,0.0
0,0,22.0,0.0,0.0
0,0,35.0,0.0,0.0
0,0,99.0,500000.0,0.0
0,0,5.0,1600000.0,-41.0
0,0,17.0,69000.0,0.0
0,0,25.0,664000.0,0.0
247.532,112.95,68.0,3000000.0,197080.0
0,0,34.0,675000.0,0.0
0,0,289.0,4500000.0,0.0
0,0,20.0,0.0,0.0
0,0,0.0,2600000.0,0.0
48.407,10.22,7.0,2000000.0,91555.0
0,0,6.0,0.0,0.0
0,0,0.0,0.0,0.0
0.495,-79.62,1.0,0.0,7.0
-0.786,-797.01,9.0,10000.0,69542.0
641.411,116.5,10.0,0.0,47506.0
37.418,22.292,4.0,56000.0,20422.0
0,0,10.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,18.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,7.0,156000.0,130.0
0,0,7.0,100000.0,110.0
0,0,27.0,2000.0,0.0
0,0,0.0,0.0,40.0
0,0,111.0,820576.0,150.0
0,0,7.0,0.0,0.0
0,0,6.0,2500000.0,205.0
0,0,140.0,0.0,0.0
0,0,294.0,0.0,0.0
0,0,5.0,250000.0,0.0
0,0,0.0,0.0,0.0
0,0,6.0,2000.0,0.0
0,0,18.0,113878.0,210.0
0,0,4.0,19183.0,130.0
0,0,0.0,0.0,0.0
0,0,83.0,0.0,0.0
0,0,94.0,0.0,0.0
0,0,22.0,75783.0,85.0
0,0,12.0,0.0,0.0
0,0,11.0,2000.0,0.0
0,0,27.0,2000.0,49220.0
0,0,298.0,16000000.0,0.0
0,0,95.0,163000.0,61895.0
0,0,37.0,49000.0,305525.0
0,0,1.0,303000.0,0.0
0,0,41.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,8.0,0.0,0.0
0,0,9.0,0.0,22659.0
0,0,4.0,0.0,0.0
0,0,72.0,17688.0,210.0
0,0,1.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,0.0,0.0,0.0
-9.67763,160.34,47.0,24000.0,5481.0
0,0,0.0,0.0,0.0
0,0,1.0,500.0,75.0
0,0,17.0,0.0,0.0
0,0,139.0,18000.0,0.0
0,0,36.0,2000.0,0.0
0,0,49.0,300000.0,0.0
0,0,3.0,14000.0,220.0
0,0,3.0,25000.0,205.0
0,0,16.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,0.0,2000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,53.0,7000000.0,215.0
7.30951,168.73,0.0,0.0,35.0
0,0,3.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
-7.93,112.308,7.0,103000.0,0.0
0,0,13.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,108.0,0.0,0.0
0,0,15.0,0.0,0.0
0,0,26.0,0.0,0.0
0,0,35.0,200000.0,0.0
0,0,47.0,100000.0,0.0
0,0,151.0,0.0,0.0
0,0,27.0,0.0,0.0
0,0,16.0,0.0,3.0
0,0,1.0,0.0,0.0
32.5827,47.7037,0.0,43000.0,6.0
0,0,3.0,120000.0,11256.0
0,0,37.0,5900000.0,0.0
0,0,24.0,185000.0,0.0
0,0,11.0,0.0,0.0
0,0,24.0,0.0,0.0
36.6408,137.8875,0.0,2000.0,6.0
0,0,82.0,38000.0,0.0
0,0,10.0,200000.0,160.0
0,0,9.0,100000.0,290.0
0,0,27.0,0.0,39.0
35.893,137.48,63.0,0.0,0.0
48.4049,65.59,5.0,0.0,213897.0
0,0,72.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,45.0,2000.0,0.0
0,0,0.0,0.0,0.0
0,0,10.0,11000.0,0.0
0,0,17.0,2000.0,0.0
0,0,14.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,4810.0,0.0,0.0
0,0,27.0,0.0,0.0
0,0,7.0,0.0,0.0
0,0,196.0,0.0,0.0
0,0,0.0,25000.0,0.0
0,0,38.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,17.0,0.0,240.0
17.397,-100.9723,0.0,0.0,7.0
14.724,-92.4614,3.0,0.0,7.0
0,0,0.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,43.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,17.0,284000.0,0.0
0,0,0.0,0.0,0.0
0,0,8.0,0.0,0.0
0,0,145.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,15.0,0.0,0.0
0,0,755.0,0.0,0.0
0,0,8.0,0.0,0.0
11.642,-85.8779,2.0,3000.0,7.0
0,0,0.0,0.0,0.0
0,0,16.0,0.0,0.0
0,0,16.0,0.0,11578.0
0,0,156.0,15000.0,0.0
0,0,255.0,2000000.0,253686.0
-13.843,-71.695,8.0,0.0,5.0
0,0,20.0,0.0,0.0
0,0,21.0,0.0,0.0
0,0,505.0,0.0,0.0
0,0,0.0,0.0,15356.0
13.257,123.685,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,1.0,0.0,0.0
-25.2205,-57.58,0.0,0.0,6830.0
0,0,0.0,0.0,0.0
44.0617,24.49,0.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,6.0,8000.0,1829701.0
0,0,39.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3956.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,0.0,100000.0,0.0
0,0,0.0,0.0,42635.0
0,0,11.0,0.0,0.0
19.6557,99.6696,1.0,62000.0,6.0
0,0,0.0,0.0,31653.0
0,0,10.0,10000.0,334449.0
0,0,4.0,0.0,0.0
0,0,15.0,0.0,0.0
0,0,63.0,0.0,2.0
41.7575,21.19,7.0,87000.0,5957.0
0,0,27.0,906000.0,0.0
0,0,2.0,207000.0,185.0
